SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 31 12:17:50 EST 2024
User: ul
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
765,00	199,30
766,00	144,72
767,00	132,04
768,00	124,00
769,00	126,93
770,00	126,97
771,00	167,30
772,00	301,78
773,00	205,04
774,00	151,90
775,00	130,75
776,00	125,03
777,00	128,66
778,00	123,47
779,00	127,73
780,00	123,67
781,00	125,42
782,00	124,35
783,00	126,14
784,00	124,91
785,00	124,90
786,00	124,14
787,00	125,32
788,00	126,99
789,00	124,96
790,00	123,01
791,00	125,78
792,00	123,53
793,00	127,88
794,00	239,04
795,00	193,96
796,00	160,83
797,00	131,47
798,00	125,34
799,00	130,53
800,00	233,45
801,00	289,49
802,00	199,74
803,00	149,89
804,00	127,26
805,00	125,00
806,00	126,62
807,00	124,08
808,00	126,89
809,00	184,43
810,00	394,97
811,00	822,61
812,00	435,23
813,00	234,08
814,00	141,47
815,00	130,65
816,00	126,72
817,00	163,84
818,00	279,91
819,00	415,69
820,00	261,40
821,00	173,31
822,00	134,36
823,00	128,87
824,00	128,82
825,00	153,20
826,00	238,56
827,00	184,04
828,00	149,25
829,00	124,72
830,00	123,76
831,00	126,21
832,00	124,84
833,00	124,38
834,00	124,04
835,00	126,93
836,00	123,81
837,00	124,41
838,00	124,49
839,00	124,49
840,00	256,13
841,00	261,13
842,00	371,11
843,00	222,91
844,00	163,09
845,00	133,83
846,00	127,98
847,00	127,91
848,00	123,32
849,00	124,65
850,00	128,44
851,00	156,35
852,00	165,30
853,00	147,28
854,00	128,58
855,00	122,88
856,00	125,58
857,00	127,14
858,00	124,74
859,00	123,35
860,00	123,64
861,00	123,48
862,00	123,97
863,00	125,05
864,00	124,03
865,00	121,29
866,00	134,15
867,00	135,03
868,00	127,83
869,00	124,41
870,00	124,20
871,00	124,06
872,00	124,99
873,00	124,81
874,00	122,22
875,00	125,75
876,00	127,00
877,00	123,20
878,00	124,73
879,00	121,30
880,00	127,11
881,00	124,15
882,00	125,97
883,00	125,59
884,00	121,82
885,00	122,94
886,00	125,60
887,00	125,11
888,00	121,56
889,00	126,04
890,00	126,04
891,00	127,43
892,00	124,01
893,00	125,95
894,00	124,33
895,00	124,18
896,00	125,27
897,00	123,02
898,00	123,08
899,00	129,87
900,00	127,07
901,00	124,23
902,00	128,50
903,00	127,40
904,00	126,11
905,00	127,62
906,00	124,97
907,00	125,00
908,00	126,64
909,00	125,12
910,00	124,80
911,00	196,18
912,00	284,53
913,00	184,71
914,00	149,37
915,00	130,77
916,00	124,38
917,00	126,99
918,00	126,75
919,00	126,52
920,00	125,98
921,00	130,47
922,00	150,43
923,00	135,24
924,00	131,44
925,00	125,18
926,00	124,74
