587,00	123,92
588,00	125,94
589,00	124,22
590,00	124,90
591,00	123,70
592,00	126,33
593,00	125,03
594,00	123,89
595,00	125,99
596,00	125,26
597,00	123,47
598,00	125,33
599,00	123,94
600,00	120,38
601,00	124,09
602,00	125,68
603,00	123,99
604,00	123,63
605,00	124,41
606,00	122,19
607,00	126,05
608,00	124,99
609,00	126,79
610,00	124,47
611,00	123,66
612,00	124,10
613,00	121,53
614,00	125,06
615,00	127,01
616,00	124,78
617,00	123,90
618,00	126,75
619,00	125,16
620,00	124,35
621,00	125,04
622,00	124,26
623,00	125,03
624,00	124,45
625,00	123,20
626,00	122,61
627,00	125,63
628,00	125,36
629,00	124,94
630,00	127,11
631,00	123,00
632,00	123,86
633,00	125,44
634,00	124,61
635,00	124,31
636,00	125,84
637,00	125,00
638,00	122,36
639,00	123,14
640,00	124,98
641,00	124,89
642,00	123,72
643,00	123,85
644,00	122,30
645,00	122,49
646,00	123,88
647,00	124,23
648,00	123,26
649,00	125,01
650,00	122,68
651,00	121,89
652,00	124,24
653,00	126,38
654,00	123,62
655,00	124,85
656,00	125,68
657,00	125,37
658,00	122,33
659,00	123,85
660,00	124,00
661,00	122,95
662,00	123,97
663,00	121,63
664,00	124,17
665,00	124,28
666,00	123,24
667,00	122,00
668,00	124,78
669,00	126,66
670,00	122,17
671,00	123,89
672,00	122,92
673,00	123,04
674,00	125,00
675,00	124,01
676,00	128,44
677,00	125,94
678,00	126,06
679,00	123,79
680,00	123,18
681,00	124,62
682,00	123,94
683,00	123,46
684,00	123,87
685,00	124,10
686,00	127,70
687,00	124,87
688,00	126,06
689,00	120,99
690,00	124,97
691,00	125,05
692,00	125,08
693,00	124,31
694,00	123,75
695,00	124,86
696,00	125,19
697,00	126,75
698,00	126,33
699,00	127,07
700,00	125,37
701,00	126,28
702,00	124,60
703,00	121,90
704,00	123,31
705,00	123,13
706,00	121,63
707,00	125,94
708,00	124,61
709,00	122,44
710,00	122,83
711,00	124,92
712,00	124,46
713,00	122,82
714,00	125,02
715,00	123,90
716,00	123,97
717,00	122,90
718,00	124,95
719,00	121,00
720,00	123,99
721,00	126,02
722,00	126,98
723,00	124,06
724,00	124,02
725,00	125,06
726,00	123,91
727,00	125,03
728,00	127,01
729,00	121,95
730,00	122,95
731,00	125,13
732,00	122,99
733,00	123,94
734,00	125,03
735,00	123,95
736,00	124,97
737,00	165,96
738,00	127,00
739,00	127,09
740,00	123,93
741,00	122,98
742,00	125,93
743,00	125,83
744,00	124,61
745,00	125,06
746,00	124,98
747,00	123,93
748,00	125,76
749,00	124,50
750,00	127,21
751,00	129,47
752,00	126,63
753,00	126,11
754,00	127,44
755,00	125,49
756,00	123,11
757,00	125,11
758,00	124,61
759,00	125,70
760,00	120,63
761,00	125,77
762,00	125,54
763,00	139,62
764,00	132,55
765,00	124,35
766,00	124,19
767,00	122,97
768,00	128,00
769,00	123,86
770,00	126,98
771,00	125,31
772,00	128,75
773,00	125,11
774,00	126,08
775,00	121,98
776,00	125,66
777,00	123,82
778,00	125,99
779,00	123,81
780,00	124,63
781,00	124,83
782,00	123,02
783,00	128,06
784,00	125,05
785,00	124,73
786,00	125,44
787,00	125,96
788,00	124,46
789,00	124,34
790,00	121,80
791,00	123,77
792,00	123,03
793,00	126,11
794,00	124,95
795,00	126,00
796,00	126,00
797,00	121,94
798,00	127,14
799,00	126,53
800,00	123,98
801,00	128,09
802,00	126,10
803,00	125,02
804,00	125,20
805,00	124,02
806,00	124,38
807,00	125,44
808,00	124,97
809,00	125,64
810,00	123,67
811,00	133,11
812,00	128,10
813,00	125,93
814,00	124,89
815,00	124,20
816,00	123,58
817,00	123,17
818,00	124,42
819,00	126,08
820,00	122,49
821,00	123,01
822,00	123,79
823,00	123,80
824,00	124,12
825,00	120,68
826,00	127,72
827,00	125,05
828,00	123,04
829,00	123,74
830,00	122,55
831,00	123,56
832,00	124,99
833,00	124,49
834,00	125,69
835,00	126,96
836,00	122,49
837,00	124,47
838,00	125,57
839,00	124,42
840,00	123,70
841,00	126,01
842,00	126,26
843,00	124,75
844,00	126,50
845,00	124,70
846,00	122,01
847,00	123,13
848,00	125,12
849,00	122,89
850,00	123,44
851,00	122,61
852,00	125,99
853,00	125,84
854,00	124,87
855,00	123,00
856,00	125,47
857,00	125,03
858,00	125,17
859,00	120,51
860,00	121,23
861,00	120,65
862,00	123,96
863,00	123,08
864,00	124,52
865,00	126,41
866,00	124,49
867,00	125,99
868,00	127,07
869,00	124,76
870,00	123,39
871,00	125,24
872,00	123,90
873,00	121,72
874,00	126,01
875,00	123,45
876,00	125,05
877,00	125,41
878,00	123,52
879,00	125,00
880,00	126,07
881,00	125,27
882,00	124,44
883,00	127,96
884,00	124,02
885,00	123,15
886,00	123,91
887,00	122,23
888,00	118,62
889,00	126,93
890,00	126,22
891,00	126,40
892,00	123,87
893,00	125,19
894,00	126,50
895,00	125,19
896,00	121,08
897,00	122,82
898,00	124,29
899,00	130,89
900,00	123,11
901,00	123,39
902,00	122,79
903,00	123,96
904,00	121,17
905,00	123,61
906,00	124,14
907,00	125,99
908,00	128,22
909,00	123,06
910,00	125,03
911,00	127,69
912,00	127,76
913,00	125,79
914,00	126,81
915,00	126,89
916,00	124,85
917,00	125,01
918,00	120,51
919,00	122,94
920,00	126,10
921,00	123,83
922,00	122,94
923,00	125,19
924,00	124,39
925,00	122,58
926,00	122,81
927,00	123,43
928,00	122,81
929,00	122,56
930,00	122,49
931,00	121,19
932,00	126,16
933,00	123,78
934,00	125,37
935,00	122,89
936,00	127,54
937,00	123,32
938,00	125,87
939,00	125,56
940,00	124,35
941,00	126,01
942,00	124,95
943,00	124,05
944,00	123,02
945,00	126,32
946,00	124,90
947,00	124,22
948,00	124,63
949,00	125,03
950,00	125,52
951,00	123,78
952,00	122,96
953,00	125,62
954,00	122,88
955,00	124,97
956,00	123,97
957,00	123,98
958,00	123,36
959,00	126,70
960,00	124,01
961,00	125,61
962,00	124,99
963,00	124,37
964,00	124,28
965,00	123,23
966,00	124,97
967,00	123,81
968,00	124,62
969,00	124,76
970,00	125,17
971,00	125,94
972,00	125,89
973,00	123,94
974,00	126,97
975,00	124,93
976,00	122,81
977,00	128,98
978,00	122,17
979,00	122,59
980,00	125,98
981,00	124,99
982,00	122,44
983,00	126,98
984,00	124,72
985,00	122,89
986,00	122,25
987,00	126,90
988,00	123,25
989,00	124,44
990,00	126,41
991,00	124,55
992,00	124,26
993,00	123,19
994,00	121,04
995,00	124,14
996,00	124,20
997,00	122,11
998,00	124,81
999,00	122,51
1000,00	125,98
>>>>>End Processed Spectral Data<<<<<
